location_id,longitude,latitude,easting_m,northing_m
420,31.888438513360242,36.846091920357715,6260000.0,1810000.0
421,31.996584227518692,36.820335958495455,6270000.0,1810000.0
422,32.10466266950411,36.79445623665305,6280000.0,1810000.0
423,32.21267363356231,36.768452875092734,6290000.0,1810000.0
424,32.320616915713096,36.74232599436279,6300000.0,1810000.0
425,32.42849231375127,36.71607571529359,6310000.0,1810000.0
426,32.536299627247665,36.68970215899363,6320000.0,1810000.0
427,32.64403865755003,36.6632054468454,6330000.0,1810000.0
428,32.75170920778384,36.6365857005015,6340000.0,1810000.0
429,32.859311082853054,36.609843041880545,6350000.0,1810000.0
430,32.9668440894408,36.58297759316316,6360000.0,1810000.0
431,33.07430803600996,36.555989476788014,6370000.0,1810000.0
432,33.18170273280365,36.528878815447804,6380000.0,1810000.0
433,33.289027991845714,36.501645732085244,6390000.0,1810000.0
434,33.396283626941035,36.47429034988905,6400000.0,1810000.0
435,33.50346945367583,36.44681279229001,6410000.0,1810000.0
436,33.610585289417884,36.41921318295691,6420000.0,1810000.0
437,33.71763095331665,36.391491645792584,6430000.0,1810000.0
438,33.824606266303356,36.36364830492998,6440000.0,1810000.0
439,33.93151105109092,36.33568328472809,6450000.0,1810000.0
440,27.311358958073384,37.902698960976565,5840000.0,1820000.0
441,27.42225353668223,37.88221430511054,5850000.0,1820000.0
442,27.533090738537283,37.86160098201426,5860000.0,1820000.0
443,27.643870284130752,37.840859096932945,5870000.0,1820000.0
444,27.754591895620326,37.819988755567046,5880000.0,1820000.0
445,27.865255296833848,37.798990064068455,5890000.0,1820000.0
446,27.97586021327398,37.77786312903646,5900000.0,1820000.0
447,28.086406372122706,37.75660805751394,5910000.0,1820000.0
448,28.196893502245825,37.73522495698334,5920000.0,1820000.0
449,28.307321334197272,37.71371393536282,5930000.0,1820000.0
450,28.417689600223373,37.69207510100223,5940000.0,1820000.0
451,28.527998034267046,37.67030856267922,5950000.0,1820000.0
452,28.63824637197186,37.64841442959521,5960000.0,1820000.0
453,28.74843435068603,37.626392811371524,5970000.0,1820000.0
454,28.858561709466297,37.60424381804533,5980000.0,1820000.0
455,28.968628189081763,37.58196756006569,5990000.0,1820000.0
456,29.078633532017594,37.55956414828963,6000000.0,1820000.0
457,29.188577482478625,37.53703369397805,6010000.0,1820000.0
458,29.298459786392918,37.514376308791824,6020000.0,1820000.0
459,29.408280191415198,37.491592104787735,6030000.0,1820000.0
460,29.518038446930202,37.46868119441452,6040000.0,1820000.0
