location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
66,36.588655079221446,29.726773047586878,849.4748649345102,0.0011662836282677932,0.0,0.0011663462699713014,0.0,-6.2641703508148e-08,0.0
67,36.565419931718246,29.835110900014616,840.9417110310925,0.0010665525734430343,0.0,0.0010666110425582237,0.0,-5.846911518944849e-08,0.0
68,36.5420601179052,29.943388207012013,832.4418030729213,0.0010828305669150688,0.0,0.0010828911463771228,0.0,-6.057946205393835e-08,0.0
69,36.5185757471128,30.051604739135858,823.9762077372259,0.0010994594958817958,0.0,0.0010995222755619458,0.0,-6.277968014997866e-08,0.0
70,36.49496692901922,30.159760268584325,815.5460320908948,0.0011164470493911893,0.0,0.0011165121232903552,0.0,-6.507389916591416e-08,0.0
71,36.47123377364646,30.267854569199592,807.1524252305492,0.0011338009461032035,0.0,0.0011338684125316593,0.0,-6.746642845583371e-08,0.0
72,36.4473763913566,30.375887416470395,798.796579982762,0.0011515289151709086,0.0,0.0011515988769325498,0.0,-6.996176164114111e-08,0.0
73,36.423394892848016,30.48385858753451,790.479734665112,0.001165375072149383,0.0,0.0011654473727120676,0.0,-7.23005626845994e-08,0.0
74,37.13582064799471,27.460646049825264,1030.8916217334527,0.0011295462636276379,0.0,0.0011295873714887393,0.0,-4.110786110144739e-08,0.0
75,37.11519768140355,27.57032760776377,1021.8119944008107,0.0008115348507384766,0.0,0.000811564986660983,0.0,-3.013592250647023e-08,0.0
76,37.09444767762358,27.679953502799343,1012.749595512175,0.0008223872557171167,0.0,0.0008224183434702357,0.0,-3.108775311895344e-08,0.0
77,37.07357073840816,27.789523470531773,1003.7049169965071,0.000833462295202048,0.0,0.000833494371831955,0.0,-3.207662990702565e-08,0.0
78,37.05256696593855,27.899037248140214,994.6784680188804,0.0008497732018712016,0.0,0.0008498065020165862,0.0,-3.330014538465223e-08,0.0
79,37.031436462820096,28.00849457438754,985.670775678723,0.0009162470944518087,0.0,0.0009162836538369924,0.0,-3.6559385183706355e-08,0.0
80,36.98879567715674,28.22723883579452,967.713863388015,0.0010191974834320825,0.0,0.001019239660916297,0.0,-4.2177484214618935e-08,0.0
81,36.96728560190998,28.3365252564366,958.7657940343796,0.0008660913718928918,0.0,0.0008661279027972732,0.0,-3.653090438135442e-08,0.0
82,36.945649210603236,28.44575419669056,949.8387841381019,0.0008782572961054399,0.0,0.000878295039540417,0.0,-3.774343497714005e-08,0.0
83,36.92388660790695,28.55492540330036,940.9334620778526,0.00089068073909167,0.0,0.0008907197441838278,0.0,-3.900509215788717e-08,0.0
84,36.90199789889339,28.66403862461807,932.0504790568691,0.001471103030243736,0.0,0.0014711682046218884,0.0,-6.517437815237344e-08,0.0
